sample_id,GenusA,GenusB,GenusC,GenusD,GenusE,GenusF,GenusG,GenusH
synthetic-sample-0017,0.4551115407870674,0.7169533436468515,0.6735197901844394,0.5462217204346559,2.4827137095315264,0.0,0.0,1.0
synthetic-sample-0018,0.517585921243634,0.6352303884983178,0.7903709133744311,0.34752732384212665,0.5249126430512202,1.2496016026055483,0.0,1.0
synthetic-sample-0019,0.6772760067794912,1.4227179384082167,0.46485688496634403,0.6761995302455127,0.6088862226721852,0.24015570166712993,0.0,1.0
synthetic-sample-0020,1.4843617525014103,1.4803849432016851,1.1623929920634186,2.199116461405622,0.0,1.9087076183434248,0.0,1.0
synthetic-sample-0021,0.0,0.19565882510225976,0.45951252296485845,2.6994477384283484,0.0,0.665230378347207,0.0,1.0
synthetic-sample-0022,1.1555171947180065,0.35414287727026195,0.9468872890005537,3.3938318843494737,0.3086604228199893,0.3810621249886418,0.0,1.0
synthetic-sample-0023,1.2639525701828602,0.0,0.0,0.903459146253905,1.3006830274609054,1.39531746836538,0.0,1.0
synthetic-sample-0024,3.2850600274689565,10.924181105016084,3.245694153057461,2.903466000344966,0.7801623588034745,0.4389439115847111,0.0,1.0
synthetic-sample-0025,0.7627386351323655,0.876396048921086,2.47472442904766,1.7007405137641947,0.2681508010803559,0.9095204488986722,0.0,1.0
synthetic-sample-0026,0.9234216036557219,1.0362299521127931,0.8320826755269267,0.2655090307805935,0.0,0.5786880503218866,0.0,1.0
synthetic-sample-0027,2.2328350725118202,0.44177428555144266,0.6708387547992842,0.26252620170084695,0.0,1.1452479095841879,0.0,1.0
synthetic-sample-0028,0.777653912987208,0.7707255644176161,2.2861593493522765,2.7501185846763274,0.6531290427968429,2.782320377000362,0.0,1.0
synthetic-sample-0029,0.8827054357746492,0.0,0.6061903905543072,0.4314882329638865,0.6243518552995018,0.0,0.0,1.0
synthetic-sample-0030,1.5570240059591571,0.7528418810325819,1.3558543940138053,0.5027602372519069,0.22987114814015697,1.583924052298615,0.0,1.0
synthetic-sample-0031,2.2122925030897296,0.8275069783580502,0.0,0.5598335941410894,0.3463546818014408,0.7977524464863938,0.0,1.0
synthetic-sample-0032,1.0488858727186852,0.3855263436476419,1.8888148747955906,1.7494854428768145,0.34444458170102943,0.26078181838890774,0.0,1.0
synthetic-sample-0033,0.44693924384709366,0.4493270256373069,0.3531658876803055,0.4886852812548554,1.1827516071596798,0.0,0.0,1.0
synthetic-sample-0034,1.2324110188597321,1.2142949680040551,0.6186114289257781,0.777593180075024,0.5429144085577214,1.7822438688722728,0.0,1.0
synthetic-sample-0035,2.0616023507535743,0.5801482871440097,0.39017864008399156,1.3750800245130121,0.0,1.7984050155089857,0.0,1.0
synthetic-sample-0036,0.0,1.796372642102321,1.295050216749458,0.0,3.1224913399836027,0.855395384047949,0.0,1.0
synthetic-sample-0037,2.0178491012217776,1.7073401799628054,1.1086198387878008,1.74326701734412,0.9211346076842033,1.6468370165121595,0.0,1.0
synthetic-sample-0038,1.364692282917167,1.296059630938274,2.0857328754096724,0.6867452923635604,4.363492664173184,0.5039224221051631,0.0,1.0
synthetic-sample-0039,0.4533321591097892,0.513645478312397,0.28769830258104967,0.659533341670947,0.35970863690694754,0.8781106754390516,0.0,1.0
synthetic-sample-0040,0.41877367394799414,1.04478983484907,1.2168082449060136,0.8925676692440959,0.6382153399675229,0.9658700502348122,0.0,1.0
synthetic-sample-0041,0.3320572632491668,1.0209151415611708,0.6319855480379876,0.6973872435519257,0.43711683272437896,2.500781978017879,0.0,1.0
synthetic-sample-0042,1.168295185103981,1.1387860210974263,1.1636031245372986,1.1016405985915103,0.0,1.442018805432665,0.0,1.0
synthetic-sample-0043,0.9937321528319633,0.9817255991692586,0.25966139537671423,0.8369740303598353,0.0,0.37447453521065444,0.0,1.0
synthetic-sample-0044,1.6278418200101934,5.41340127714804,1.7648381346731616,1.4604756246586061,0.6829787393755448,0.28458003118917785,0.0,1.0
synthetic-sample-0045,0.3723513183425035,1.1027667843859366,0.6432527575367102,0.3729226138180561,0.4915344960131903,0.22017802659005828,0.0,1.0
synthetic-sample-0046,0.5406918585056563,0.6500798013380819,0.8410730468630855,2.8538211446529065,0.4146956668004634,0.3188129353688321,0.0,1.0
synthetic-sample-0047,0.2733913097850239,2.085487891570118,1.6586618570524252,1.16421278304184,0.4058745867684001,2.863545958050579,0.0,1.0
synthetic-sample-0048,0.3124780711587813,0.3826219462049698,1.1509018264987525,0.60312483682825,1.0614966607389507,0.20921545932501542,0.0,1.0
synthetic-sample-0049,3.0433856740415695,0.19341560849418382,2.271383625708996,0.0,1.9102910496464884,0.15378708881235034,0.0,1.0
synthetic-sample-0050,0.3689898166212976,0.0,0.40156926252228126,0.44711068206326016,0.9248322162727679,1.1750388248476633,0.0,1.0
synthetic-sample-0051,1.816495345308805,7.137390380869958,1.52385944180518,0.25962089496331464,0.33591997863692913,0.0,0.0,1.0
synthetic-sample-0052,2.8397861627180183,0.9090885920873488,4.668189111106811,1.017833150279232,0.9985928121751344,0.6696995995694094,0.0,1.0
synthetic-sample-0053,0.4667368735188833,1.331809824319767,0.0,2.0909181986540366,1.2820582872857447,3.2104596591144072,0.0,1.0
synthetic-sample-0054,0.9423470516103505,0.0,0.6129414927474887,1.455497884228003,0.7998748037498274,0.4261522384934106,0.0,1.0
synthetic-sample-0055,0.3819085675271499,1.4993625010453155,1.070835841954203,1.197443664753742,0.0,1.165442674051535,0.0,1.0
synthetic-sample-0056,1.4007915618154267,0.39065837169946505,0.0,0.28258544887375153,0.3214561723792152,0.9942302230568547,0.0,1.0
synthetic-sample-0057,1.5488340159515366,0.4804318905954536,1.135359033402581,0.30377341985738554,1.1819556582402306,0.37708072194122033,0.0,1.0
synthetic-sample-0058,1.1928931626817096,0.0,0.14472210010981815,0.8490124852240604,0.8169313108313343,1.4252449071002982,0.0,1.0
synthetic-sample-0059,0.8801244981832956,0.5849485992317391,0.6927527302385253,0.9161900204569259,1.3834213226429246,0.901863668711421,0.0,1.0
synthetic-sample-0060,0.0,0.0,2.065363275176291,0.42880783526160837,0.5848050741476678,0.5154623068849731,0.0,1.0
synthetic-sample-0061,1.0147084182797705,1.4877376007224772,0.9647565612309094,0.198900269868772,1.8210840223678537,8.821803539254411,0.0,1.0
synthetic-sample-0062,1.9711721465588112,0.35813032591254357,0.4825649277558781,0.7050452979489252,0.637529979999306,0.8070673211328924,0.0,1.0
synthetic-sample-0063,0.4349028044508339,0.4718631058483419,1.187708725247358,1.5049771402888363,0.0,0.26114736124955057,0.0,1.0
synthetic-sample-0064,3.1138543078017227,1.1611707611385704,0.46494418333043125,0.5653792434250892,0.9727895318795264,0.9488108061285074,0.0,1.0
synthetic-sample-0065,1.9796693197734256,0.7648273796711624,2.471986794015731,1.4738341045532426,1.0384154048845862,1.1392986002165366,0.0,1.0
synthetic-sample-0066,1.1094923759501991,0.4365072022747283,0.3446553148155973,0.4814921831904977,1.5190196628121964,0.377626444668288,0.0,1.0
synthetic-sample-0067,0.40652615061428116,0.24185089577865101,1.0755165096279924,0.7417282588633807,0.45489052920070433,0.931613705470592,0.0,1.0
synthetic-sample-0068,1.233126897401905,0.5490949454041033,0.0,1.5245953045041376,0.3721091328016371,0.2964361104005454,0.0,1.0
synthetic-sample-0069,9.863714464545772,0.9930224166582076,0.8742165510170194,0.36068078046926083,1.3096291469571473,0.945185861789169,0.0,1.0
synthetic-sample-0070,0.8896128593577223,4.13148212246301,0.896630201071231,1.162181555020982,3.6868357865029258,1.2933092186993982,0.0,1.0
synthetic-sample-0071,0.4797057141934183,0.0,1.2622378230829456,0.1455576851796086,3.251705191115851,0.7625648309895474,0.0,1.0
synthetic-sample-0072,1.2361905730825584,0.0,1.1535379785815827,0.0,0.44391540547137337,0.7339486843195375,0.0,1.0
synthetic-sample-0073,1.5991006845342282,0.8807626799787976,0.2410815766025074,0.49525981241513417,0.458156558861651,0.8625453124077567,0.0,1.0
synthetic-sample-0074,0.0,0.15248205975674164,2.5405754799624813,1.0015998412284481,0.8900387350111435,0.4760978565658681,0.0,1.0
synthetic-sample-0075,1.0854393498874213,0.88589605651467,1.8113498525148255,0.6886866590323308,0.3812726010587212,0.48633213371951906,0.0,1.0
synthetic-sample-0076,0.7070857817522617,0.5815543620625148,1.926784516799459,1.1982839069006608,0.6588241401498934,0.0,0.0,1.0
synthetic-sample-0077,0.5018320088982299,0.7510699623775723,0.0,0.5381558611117511,0.0,0.9010817638395032,0.0,1.0
synthetic-sample-0078,1.2102178116476217,0.42803692282889233,0.833644222414388,0.623658999743453,0.7348717832926301,1.513993069100946,0.0,1.0
synthetic-sample-0079,1.720169158463725,2.4214141301594747,2.7729229324131994,0.15815946232980685,1.7164009578291757,0.39483615879206535,0.0,1.0
synthetic-sample-0080,0.399104459677833,0.2958416917758261,0.0,0.5954596018563858,1.1505419501867,0.3598997525433176,0.0,1.0
synthetic-sample-0081,0.0,1.2762437483514222,0.3667482506372896,0.3521111784938593,2.901541706938383,0.8065778862589855,0.0,1.0
synthetic-sample-0082,0.7548159208068896,0.9238925693477686,0.37422079516391393,0.9879965337817497,0.8660934818386378,0.0,0.0,1.0
synthetic-sample-0083,0.4228272900985242,0.5379221659359404,0.4579186450891917,0.4098417706224004,1.6004689695527907,1.5296414950313233,0.0,1.0
synthetic-sample-0084,0.9427376497389219,1.7017998320358212,2.1764325454171796,0.9461056065391147,0.0,1.2460374605162428,0.0,1.0
synthetic-sample-0085,0.9749655485202134,0.35306273366473573,0.8431728547454255,1.603935610459849,0.5801282289076123,0.4472341996524239,0.0,1.0
synthetic-sample-0086,0.40129870584996385,0.8898766853809982,0.43797007455209674,0.38318228868161436,1.2010273126522828,0.4195273596509692,0.0,1.0
synthetic-sample-0087,0.3652081749674589,0.6149901451694778,1.0592780935679849,0.0,0.0,0.6822872211937251,0.0,1.0
synthetic-sample-0088,2.9068836306866683,2.882685844176295,0.8764613863644104,0.3504556039995249,1.2749132920264288,0.19642906659164353,0.0,1.0
synthetic-sample-0089,0.7077810832616883,1.3710400964510554,0.8750032463614128,1.2670749455604977,0.0,2.744114850126601,0.0,1.0
synthetic-sample-0090,0.9894334398228175,0.3688441429516211,0.3384184174836274,0.4996382625763369,0.320379626420292,0.6701358976621159,0.0,1.0
synthetic-sample-0091,1.8687417735039349,2.3645344036112483,1.3164753295802547,0.5514892982886377,0.15795826848586803,0.5411783551345825,0.0,1.0
synthetic-sample-0092,0.8383801725907601,0.38025988672106686,0.0,0.5248182419706063,0.43306991552376245,0.6384919150580772,0.0,1.0
synthetic-sample-0093,0.7570127760262612,0.7681601438311603,1.62400038226514,0.5732437170606287,0.6110914614876181,0.6211024543162249,0.0,1.0
synthetic-sample-0094,2.9289607017968,1.712087634709623,0.39742637073670156,0.6218597984530954,0.28342667311122455,0.9528417318105955,0.0,1.0
synthetic-sample-0095,1.3122503024671957,0.0,0.0,0.49708079644907,0.7508109927369732,0.0,0.0,1.0
synthetic-sample-0096,1.3247910657289383,0.4476246747244996,0.7505627373500366,0.6965120139145847,1.379022888275872,0.6758999483411674,0.0,1.0
synthetic-sample-0097,0.21360650757189004,0.8786124334085545,4.194532712458265,1.488169044229675,0.9863658155673143,0.5801400356086659,0.0,1.0
synthetic-sample-0098,1.9120876936524493,0.470974943463443,0.2905184633742789,0.9187705981490514,1.0593293839188045,1.5861362417518852,0.0,1.0
synthetic-sample-0099,0.0,0.46259327974707715,3.025585581146542,0.6277634080805727,0.4961636488252634,0.0,0.0,1.0
synthetic-sample-0100,0.4733282828243762,1.1561496490985472,0.6739367449246177,1.3245333399075343,3.407552681649194,0.9529497283052665,0.0,1.0
synthetic-sample-0101,2.7158881860399258,3.0045396110305878,0.4661218092723983,0.5184943304807068,0.33422762966062003,2.253814203654724,0.0,1.0
synthetic-sample-0102,1.051547072398871,0.0,0.7249449563555526,0.0,0.30455426991786344,2.7671999157061182,0.0,1.0
synthetic-sample-0103,0.46596528982704866,0.4803210067300555,1.1617388761097602,1.6998810545900243,0.0,0.8703998650955664,0.0,1.0
synthetic-sample-0104,0.9812500232173055,0.2646777837775809,0.5703259958341523,0.3773775458661742,4.0506658513925045,1.1980418088832614,0.0,1.0
synthetic-sample-0105,0.3226330816521996,0.545535422392489,1.128164074695485,0.8458925411706316,0.5420884459155906,0.3912942108345202,0.0,1.0
synthetic-sample-0106,1.0974098686319615,0.0,0.17429472613542146,0.0,3.1534118427891844,0.5394950245030882,0.0,1.0
synthetic-sample-0107,1.873210473897959,1.1465265077462838,0.7994196294469207,1.1201658410716626,1.395151081764204,0.12394185590073235,0.0,1.0
synthetic-sample-0108,1.7758305434739976,0.27781697026241275,0.0,1.62324628730851,0.441822219883346,0.0,0.0,1.0
synthetic-sample-0109,0.0,0.24451289062855652,0.5107595428794884,8.247095263444802,0.30330878925569715,0.9294219367444456,0.0,1.0
synthetic-sample-0110,1.9609314600358005,1.1458165738665267,0.9464791820761828,1.253674899337272,1.2581696432330371,0.9042663240272978,0.0,1.0
synthetic-sample-0111,0.0,0.0,0.0,1.3065436459899615,0.6177068335684178,1.418185520292725,0.0,1.0
synthetic-sample-0112,2.3120318447741885,1.0447377023447049,1.521451745847371,0.4145598709581954,1.0031816335538937,1.574581182917697,0.0,1.0
synthetic-sample-0113,0.0,4.26782318316116,1.137975848492473,2.921021982545447,0.0,0.4623628749339293,0.0,1.0
synthetic-sample-0114,0.4968631049109323,1.1935033180061965,0.7460135269119612,0.5796460712331675,0.0,0.23624843923886588,0.0,1.0
synthetic-sample-0115,1.1172758967492675,2.2365179113652647,1.059374169800143,0.38209939935449855,0.0,0.16883307791874722,0.0,1.0
synthetic-sample-0116,1.4428834184115242,0.31054860955766184,0.4938495399152151,0.11285901568589814,1.6677234000131764,0.9558365018817101,0.0,1.0
synthetic-sample-0117,0.2691344658438513,0.7556991044569562,0.37971955892894366,1.1266544667641099,1.600385610209927,0.7236648311861203,0.0,1.0
synthetic-sample-0118,0.5662333198129496,0.6986827953402999,0.9055781023264402,0.36336273558356613,0.0,0.7991607904948566,0.0,1.0
synthetic-sample-0119,0.4754176332869607,0.8409490328622867,0.0,0.32945473949191295,0.16304347457576449,0.5296998791980309,0.0,1.0
synthetic-sample-0120,0.770987622065407,1.5964325888882251,1.343163666171526,0.8679168477531535,1.0404126430863492,1.5270311815024717,0.0,1.0
synthetic-sample-0121,0.7630167866499372,0.9054897112496088,1.540166109671561,0.37902957480945487,0.42944973817877535,0.6211508443337838,0.0,1.0
synthetic-sample-0122,1.335692311367691,0.2972681423601111,0.4589449282886027,0.4163657196389086,0.4356997147079057,0.7927173878333832,0.0,1.0
synthetic-sample-0123,0.9525078564367101,0.9340000330596289,0.0,0.5595302071413972,0.4947191689497963,0.5849182397756146,0.0,1.0
synthetic-sample-0124,0.6797215163536445,0.2798809045983056,2.2060499841928394,0.3477541596118299,0.46143290178854635,0.7887974407365181,0.0,1.0
synthetic-sample-0125,1.544846041351049,0.8927302807851462,1.6702747576371237,2.031378006009171,3.3138581374923777,0.7327733910542998,0.0,1.0
synthetic-sample-0126,0.0,1.1249867323346148,0.7899609722441288,1.000269852753458,0.37393060683759594,0.0,0.0,1.0
synthetic-sample-0127,0.6994658392351536,1.1087362203841558,1.7785319905857515,0.3130994087678387,0.0,1.7755034498782793,0.0,1.0
synthetic-sample-0128,0.8365207036473986,2.1097025376959504,0.5055335069009027,0.6359943127916184,0.7729304908530178,0.7806619529088994,0.0,1.0
synthetic-sample-0129,0.42696598924838697,1.3023848812993182,1.6450763057592939,0.4123459847604183,1.3383197976378736,0.4536088173123077,0.0,1.0
synthetic-sample-0130,0.20768992399777786,3.0393573666110014,1.4167278174469897,1.1470712479031808,1.409856218521552,0.3230639918388683,0.0,1.0
synthetic-sample-0131,1.1547907866032572,0.15538645748412153,2.7573645796846815,0.2846782226550185,0.0,1.0391062793781969,0.0,1.0
synthetic-sample-0132,0.520311857955851,0.7471969506970583,0.3943483047121617,0.7956427020530806,0.39933201599561774,0.840729462043471,0.0,1.0
synthetic-sample-0133,0.6631256913897998,1.610975902176069,0.0,0.5888113851140663,4.9470121434031835,2.997475104823636,0.0,1.0
synthetic-sample-0134,1.9141903182621527,0.0,1.1860913430880367,1.2876142431788997,0.8320436065064011,1.334449602108254,0.0,1.0
synthetic-sample-0135,0.8407647298608534,4.613559392301529,0.21761003543569227,0.9341380359041008,2.0458192269522444,1.131216859914688,0.0,1.0
synthetic-sample-0136,1.1945900493145138,0.4009584311323704,0.0,3.6760650701236646,0.3373495150236032,0.0,0.0,1.0
synthetic-sample-0137,1.4286336516717257,0.32535263791176133,3.035247702838732,0.3079356757552569,1.4977308017474147,0.9265050616711835,0.0,1.0
synthetic-sample-0138,0.6295106021648251,3.2632681887925443,1.4931258543191814,0.18197742784329704,0.5521422066972339,0.3701273589787371,0.0,1.0
synthetic-sample-0139,1.1134315561124895,0.0,1.0377425475268856,2.1399646284843032,1.3315345668645173,3.3027626420965226,0.0,1.0
synthetic-sample-0140,3.235475692161124,1.8805628117704898,0.29044569465659176,0.7363842822384259,0.9878641069579236,0.588835693842875,0.0,1.0
synthetic-sample-0141,0.4045106427491072,0.27826939644131216,2.0088424753406002,0.31805118976277674,0.3806976528849246,2.8200709261888215,0.0,1.0
synthetic-sample-0142,0.25085531039321163,0.5978449890753228,2.4785836798753658,1.7778926743120658,1.265206157612047,0.9150982250732281,0.0,1.0
synthetic-sample-0143,1.030784802911684,0.0,1.754259490561859,0.7051902960134997,0.5755139412771445,2.0134224497773223,0.0,1.0
synthetic-sample-0144,0.17153263676256986,0.28403012829392604,0.9228049379240539,0.8478473481960588,1.1533326162384603,0.0,0.0,1.0
synthetic-sample-0145,1.2415750435846096,1.6282123726294035,0.986020972182063,0.4932496923943878,0.43366860913557614,0.9561342704790877,0.0,1.0
synthetic-sample-0146,0.0,0.4375275855414307,0.6505058516359833,1.5186578363277459,1.4463102836611317,0.6211287668017167,0.0,1.0
synthetic-sample-0147,0.40562832146932953,1.275430165316052,0.0,0.8280705161678756,0.3420118478508001,0.6849001966854578,0.0,1.0
synthetic-sample-0148,0.3861054042449897,1.754335158140222,0.0,1.0282982660637279,0.6260760683744346,3.2299619644299624,0.0,1.0
synthetic-sample-0149,0.3647521753734389,0.0,0.32264167113748693,0.44851678761393227,4.098116486203889,0.4140315602025787,0.0,1.0
synthetic-sample-0150,3.4327423423358345,1.9563764103601164,0.9338800868973511,0.5225429028607649,1.1238541905148067,2.180277607386278,0.0,1.0
synthetic-sample-0151,0.3910416546914652,0.14748781255406576,2.7439830328001364,0.19827600993409494,0.6352948043937404,0.7920682486500745,0.0,1.0
synthetic-sample-0152,0.30188237922460964,0.2363392920049262,1.3129715170664598,0.8642108586540348,0.40494950016237985,4.477144149500787,0.0,1.0
synthetic-sample-0153,0.4750710874169566,0.4012823305129879,0.0,3.917065900828078,0.3841026757292468,0.35207744893503395,0.0,1.0
synthetic-sample-0154,0.5207830426852572,1.4034063231309286,1.630889154042174,0.0,0.0,1.18959427692817,0.0,1.0
synthetic-sample-0155,0.6870446569359374,0.9617338008624536,1.4579718757165407,0.5613845930038539,0.30046600827626285,0.6630284628781785,0.0,1.0
synthetic-sample-0156,0.6234265251928209,0.5105567036978478,0.5040941589433852,0.5273439341656592,0.22652369209466755,0.48388193028483073,0.0,1.0
synthetic-sample-0157,1.089045085029233,0.0,2.4580115469721835,0.16135959765126295,0.0,1.2797294541177873,0.0,1.0
synthetic-sample-0158,0.7648047856525781,4.415014610849225,0.5275763186359417,0.6926593758102351,1.4080259287571966,1.4764887338411905,0.0,1.0
synthetic-sample-0159,0.47004453664562734,1.2016246273929456,0.0,0.8326840212658436,0.7060072313778477,0.9393605131732568,0.0,1.0
synthetic-sample-0160,0.8856195657508813,0.16920077754900284,0.42641237652819824,1.1305198346421101,1.7046075940935004,0.6724407357823442,0.0,1.0
synthetic-sample-0161,0.0,0.4948029043551502,0.5635060873701879,1.090893635066652,0.9284611994726827,0.16364998356672059,0.0,1.0
synthetic-sample-0162,0.0,0.5241915364663625,0.0,0.0,11.213939759987554,0.3322195737791813,0.0,1.0
synthetic-sample-0163,1.952276987566723,1.3694348143119344,1.624044646071554,1.2411505596880303,0.2706782775896248,0.5713554593605586,0.0,1.0
synthetic-sample-0164,0.6519712029733903,0.3635233273898313,0.5140560366865509,0.7760167037318488,0.17937553384093774,0.8978853063476644,0.0,1.0
synthetic-sample-0165,0.6002759369327951,1.9341313102341133,0.396313983016754,1.353153414123604,0.5467869625379168,0.0,0.0,1.0
synthetic-sample-0166,0.6253872806179217,0.39071278139977683,0.6708245673592118,1.3187475070847807,2.142133342070601,0.4271888303712288,0.0,1.0
synthetic-sample-0167,1.344871312302552,1.3536923549032776,0.49183581981526775,0.48761719676372656,0.4315215884125765,1.3287137217951717,0.0,1.0
synthetic-sample-0168,1.5681008229781719,1.3422728759423848,1.5196072050643736,5.1713449579613275,0.8239326206212889,1.0756994211259596,0.0,1.0
synthetic-sample-0169,0.18316839930437,1.38656226591331,1.8850818338674107,1.5424077422236966,0.46358538762859214,0.0,0.0,1.0
synthetic-sample-0170,0.5394983098923654,1.0212211215312486,1.8081188265666006,0.19780487573134403,1.0476769763864158,0.8148236765581836,0.0,1.0
synthetic-sample-0171,0.49982460162570763,0.13711804586291454,0.19577231180179563,0.0,2.642855539553643,0.9094670121490063,0.0,1.0
synthetic-sample-0172,2.4747020060962828,0.6176835804946865,1.57155794603992,0.31867843338472934,1.1702957840011932,0.29778620553698,0.0,1.0
synthetic-sample-0173,0.786673016938947,0.8251280060954623,1.4489952817724667,0.9740727886671178,0.8428604377381638,0.7271917374452781,0.0,1.0
synthetic-sample-0174,0.8072922585805432,0.773907622207451,1.2436415123486817,1.4267153665130574,0.5783122757849413,1.3084484037949495,0.0,1.0
synthetic-sample-0175,0.33255746540057046,1.1677974325573646,0.765170572350956,0.31925832460329856,0.5962673249233704,0.8663263223535833,0.0,1.0
synthetic-sample-0176,1.1590720027008363,0.2592422933862036,0.45939895465041164,1.9008808731377775,1.9548222594566234,0.2480948729423332,0.0,1.0
synthetic-sample-0177,0.0,0.0,0.4826813356766696,1.1062452501098268,4.413369666842162,0.25137067569312926,0.0,1.0
synthetic-sample-0178,2.9364024151109684,0.21963322206311214,3.5011371771459974,2.2783828544590023,0.8950505561184928,1.615426173285236,0.0,1.0
synthetic-sample-0179,1.4804395608818988,0.5964139975978965,0.22768055238883475,0.7283068314604618,1.029153125864988,1.501730400744321,0.0,1.0
synthetic-sample-0180,0.779867639104136,0.673611352923794,1.6734131343384289,1.7297647980168367,1.6964786269657868,1.2244583010520005,0.0,1.0
synthetic-sample-0181,1.1245847295546891,0.8334479131843079,2.135215469596768,0.6292169224115649,0.5106361492613103,0.9699334473408698,0.0,1.0
synthetic-sample-0182,0.06113435414558376,1.1040110075481984,1.539339595010025,1.7394234871761454,0.0,1.2092207503947872,0.0,1.0
synthetic-sample-0183,2.062098421571422,1.3177221059099722,0.6751394338526617,1.890603297946434,1.4331459966091782,0.9806937070300784,0.0,1.0
synthetic-sample-0184,0.8136187942107029,0.9202039843505955,0.48508357228652693,0.5283126426828981,4.018802751376686,0.28251309971386934,0.0,1.0
synthetic-sample-0185,0.26207166663224796,0.6706305051226673,0.0,0.5450740902964022,1.6515069009554857,0.9861634061610122,0.0,1.0
synthetic-sample-0186,0.6754325667435968,0.5930952824391035,1.6413870269782527,1.0974915984794522,1.6368256473647937,0.566392046053015,0.0,1.0
synthetic-sample-0187,2.233332259508679,2.2904944252211235,0.3457106697978401,3.3748862635915673,0.32249166843225413,0.6413832214802274,0.0,1.0
synthetic-sample-0188,0.3977130459296654,0.0,2.986630774176075,0.5157463233233227,0.2515781496141282,3.3153583757789744,0.0,1.0
synthetic-sample-0189,0.3062395414212691,0.9882300844609642,1.7692970829402666,0.6121408136550532,0.685720656478029,0.9372944864985687,0.0,1.0
synthetic-sample-0190,0.9878223785281086,0.6577128184650352,2.1068437793880777,0.4837020989959685,0.0,0.2615905501651539,0.0,1.0
synthetic-sample-0191,0.1885969332247507,0.4566750643423661,0.897315864153329,1.6852323367311859,0.713430706218736,2.5279678028577655,0.0,1.0
synthetic-sample-0192,1.0132013700090075,0.44916224984435693,0.5763770595229166,0.7245584172291559,3.110920592982359,0.9186513649646335,0.0,1.0
synthetic-sample-0193,0.9577783883122997,3.8601136267975797,1.9927639066437743,1.3416414573815096,0.4222678129210744,0.2134242306717845,0.0,1.0
synthetic-sample-0194,0.6369075690126503,0.0,2.748659689485921,0.6078014981277376,1.7570225102952823,3.8781530149497487,0.0,1.0
synthetic-sample-0195,1.4006562675481007,0.9328950927880381,0.19550249696053185,0.3954349500584745,1.2116143697189454,0.0,0.0,1.0
synthetic-sample-0196,0.8624091109028648,1.245670920995087,0.5738599016734378,2.474750795994793,0.2251617863223529,4.603463356396679,0.0,1.0
synthetic-sample-0197,6.123189926820051,0.4828046971156721,0.20101573538218287,0.25705713229287,7.484130268693777,0.0,0.0,1.0
synthetic-sample-0198,0.6462383282423153,0.14749279579189428,0.6955140814523548,1.4855334401065095,0.6026901409644739,0.0,0.0,1.0
synthetic-sample-0199,0.7001557639585742,1.5379955021265204,3.747587503261086,1.4375035629091442,0.41999986868420963,1.7717767317895665,0.0,1.0
synthetic-sample-0200,0.0,1.2471569727629868,1.7108001157464325,0.0,0.9191009562038835,0.3045421080894089,0.0,1.0
synthetic-sample-0201,0.584732282449767,1.0558872315032715,0.5663612510919289,0.2688514574160983,1.5055180380374464,1.0017881891213454,0.0,1.0
